,GEOID,population,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,eviction-rate,score,raw_score,percentage_vacant_housing_units,percent_college_educated,snaps_percentage,percent_poverty,rent_to_income_ratio,unemployment_rate
4441,390610239012,1849.0,34.67,1103.0,80833.0,269200.0,21.0,0.89,A,0.948,8.19672131147541,69.3311582381729,7.29166666666667,,14.1328417849146,2.7
4442,390610239013,1013.0,45.18,1076.0,51850.0,129000.0,23.2,0.0,B,0.823,5.7649667405765,47.3149492017417,1.17647058823529,,21.4541947926712,2.7
4443,390610239014,1024.0,36.58,939.0,93125.0,336400.0,23.1,0.96,B,0.912,5.70719602977668,55.5851063829787,0.0,,9.89637583892618,2.7
4444,390610239021,996.0,2.51,,90556.0,277000.0,,0.0,A,0.961,0.0,54.7341115434501,0.0,,,2.7
4445,390610239022,848.0,0.0,,147778.0,290600.0,,0.0,A,0.969,0.0,81.4159292035398,0.0,,,2.7
4446,390610239023,1672.0,28.55,2890.0,79932.0,280500.0,50.0,0.37,A,0.981,11.4014251781473,62.459807073955,1.87667560321716,,43.38687884702,2.7
4447,390610239024,1373.0,3.06,,169375.0,461300.0,,0.0,A,0.962,0.0,74.578177727784,0.0,,,2.7
4448,390610240011,1194.0,5.2,,115000.0,347300.0,,0.0,A,0.960,0.0,67.2683513838748,0.0,,,5.1
4449,390610240012,1141.0,48.79,806.0,42542.0,117400.0,36.0,0.0,C,0.584,15.6498673740053,35.8730158730159,1.13085621970921,,18.3912368953035,5.1
4450,390610240013,776.0,89.91,1415.0,72708.0,,30.1,0.0,B,0.854,0.0,63.9318885448916,2.29357798165138,,20.4159102162073,5.1
4451,390610240014,665.0,37.45,1243.0,,162500.0,48.5,3.28,B,0.787,0.0,42.2319474835886,9.65250965250965,,,5.1
4452,390610240015,720.0,23.88,1183.0,71512.0,170600.0,19.9,0.82,B,0.712,8.86699507389163,28.1535648994516,0.0,,18.0557109296342,5.1
4453,390610240016,649.0,41.67,1100.0,42200.0,211500.0,41.2,0.0,A,0.931,0.0,64.0138408304498,8.85416666666667,,26.7298578199052,5.1
4454,390610240021,1758.0,31.46,2350.0,81274.0,361200.0,50.0,0.0,A,0.971,12.289156626506,61.6261398176292,0.0,,34.6974432167729,4.5
4455,390610240022,879.0,34.7,1134.0,68000.0,252000.0,30.9,0.83,B,0.854,4.18848167539267,57.6923076923077,7.37704918032787,,17.2941176470588,4.5
4456,390610241001,1101.0,19.9,1051.0,67794.0,174700.0,28.0,1.08,B,0.906,0.0,40.4477611940299,7.39795918367347,,16.2846269581379,3.0
4457,390610241002,904.0,13.7,,56417.0,187800.0,,0.0,B,0.883,0.0,63.8297872340426,2.91545189504373,,,3.0
4458,390610241003,412.0,14.44,,57604.0,186600.0,,0.0,B,0.837,19.7424892703863,49.0625,0.0,,,3.0
4459,390610241004,1269.0,14.78,925.0,90536.0,238300.0,19.7,0.0,A,0.916,0.0,66.3856691253952,0.0,,,3.0
4460,390610241005,1602.0,8.63,1277.0,67756.0,214800.0,26.8,3.51,B,0.912,0.0,53.1034482758621,12.214983713355,,22.3684987307397,3.0
4461,390610241006,1556.0,18.18,,102396.0,248500.0,,0.0,A,0.920,6.95488721804511,46.7239527389903,5.45454545454545,,,3.0
4462,390610242001,1664.0,31.11,,56989.0,214300.0,50.0,1.08,B,0.853,15.8438576349024,50.3316749585406,13.506139154161,,,5.6
4463,390610242002,912.0,3.81,,115156.0,288300.0,,0.0,A,0.959,11.890243902439,65.4069767441861,0.0,,,5.6
4464,390610243011,437.0,0.0,,,338700.0,,0.0,A,0.962,14.3589743589744,90.7894736842105,0.0,,,3.2
4465,390610243012,740.0,94.0,996.0,58333.0,312500.0,21.0,3.48,A,0.932,15.0485436893204,57.1428571428571,0.0,,17.9383882193613,3.2
4466,390610243013,1074.0,21.97,950.0,52308.0,189900.0,50.0,0.0,B,0.845,5.1063829787234,58.75,17.2645739910314,,18.5593025923377,3.2
4467,390610243014,1556.0,5.78,,201406.0,480300.0,,0.0,A,0.984,0.0,67.0162059103909,2.56959314775161,,,3.2
4468,390610243031,1050.0,59.58,621.0,34423.0,141400.0,32.3,2.41,C,0.564,7.69230769230769,29.9860529986053,13.75,,19.9052958777562,3.9
4469,390610243032,1733.0,0.0,,124896.0,285500.0,,0.0,A,0.988,0.0,63.4146341463415,0.0,,,3.9
4470,390610243033,1046.0,0.0,,82835.0,123300.0,,0.0,B,0.776,0.0,29.3865905848787,3.77358490566038,,,3.9
4471,390610243034,1751.0,43.0,717.0,55100.0,100700.0,24.2,2.78,C,0.427,0.0,5.97779675491033,13.6807817589577,,13.437386569873,3.9
4472,390610243035,1171.0,37.66,913.0,65800.0,204900.0,31.6,0.96,B,0.799,27.9251170046802,47.009735744089,7.79220779220779,,14.8632218844985,3.9
4473,390610243211,2295.0,29.42,1383.0,112578.0,324800.0,23.2,3.28,A,0.977,0.0,66.5613147914033,0.0,,14.0595853541545,0.8
4474,390610243212,1637.0,6.23,1022.0,106053.0,168900.0,19.2,0.0,A,0.930,2.17706821480406,50.1703577512777,0.0,,10.2854233260728,0.8
4475,390610243213,1477.0,4.17,,82773.0,159200.0,,0.0,B,0.908,0.0,50.6454816285998,0.0,,,0.8
4476,390610243214,2222.0,51.44,1231.0,57929.0,96100.0,24.1,0.37,B,0.908,0.0,46.6087900162778,0.0,,22.0822040774051,0.8
4477,390610243221,881.0,10.0,,110814.0,244700.0,,0.0,A,0.958,15.5844155844156,55.4012345679012,0.0,,,2.3
4478,390610243222,1551.0,2.42,,128571.0,322600.0,,0.0,A,0.985,0.0,80.1376597836775,0.0,,,2.3
4479,390610243223,1553.0,69.24,1086.0,53177.0,768800.0,29.4,0.25,A,0.956,0.0,66.7366211962225,1.61030595813204,,20.2192677285292,2.3
4480,390610243224,2113.0,0.0,,120859.0,348300.0,,2.44,A,0.972,0.0,77.6344086021505,0.0,,,2.3
4481,390610243225,1066.0,5.06,,150200.0,351300.0,,0.0,A,0.977,0.0,71.4285714285714,0.0,,,2.3
4482,390610243226,1152.0,0.0,,200625.0,388900.0,,0.0,A,0.986,0.0,76.9014084507042,0.0,,,2.3
4483,390610244001,296.0,22.97,,146974.0,750000.0,,0.0,A,0.966,0.0,100.0,0.0,,,3.4
4484,390610244002,1118.0,0.0,,197917.0,789100.0,,2.38,A,0.962,9.29203539823009,83.7064676616915,0.0,,,3.4
4485,390610244003,1454.0,8.26,,198750.0,631800.0,,0.0,A,0.966,13.8081395348837,92.5090252707581,0.0,,,3.4
4486,390610244004,1218.0,64.46,852.0,90370.0,599300.0,25.1,1.82,B,0.899,2.02429149797571,51.9112207151665,0.0,,9.95905720925086,3.4
4487,390610244005,478.0,0.0,,250001.0,1121700.0,,0.0,A,0.970,0.0,96.7532467532468,0.0,,,3.4
4488,390610244006,1528.0,0.0,,250001.0,940300.0,,0.0,A,0.966,2.38095238095238,93.1796349663785,0.0,,,3.4
4489,390610244007,1569.0,5.35,,215482.0,858100.0,,0.0,A,0.966,10.24,82.4413145539906,0.0,,,3.4
4490,390610247001,766.0,22.78,963.0,53214.0,109400.0,23.1,0.0,C,0.609,7.87172011661808,28.4403669724771,6.64556962025316,,17.657007554403,4.0
4491,390610247002,867.0,22.77,861.0,51250.0,124600.0,27.5,2.97,C,0.606,10.3535353535354,28.3505154639175,8.35734870317003,,15.289756097561,4.0
4492,390610248001,915.0,29.02,722.0,92532.0,250000.0,19.5,0.43,B,0.697,23.0627306273063,70.2445652173913,1.91846522781775,,7.6773440539489,2.9
4493,390610248002,1516.0,18.39,976.0,117188.0,500000.0,27.6,0.0,A,0.934,0.0,78.2022471910112,1.34099616858238,,9.43099976106769,2.9
4494,390610248003,1024.0,65.99,1034.0,64444.0,261800.0,20.1,2.05,B,0.866,2.20264317180617,68.1181959564541,2.47747747747748,,16.6283905406244,2.9
4495,390610249011,1141.0,40.68,992.0,40625.0,127200.0,27.8,3.51,C,0.349,5.13307984790875,16.7082294264339,20.6818181818182,,21.0313846153846,4.0
4496,390610249021,1652.0,15.0,782.0,103426.0,287200.0,31.1,0.0,B,0.876,0.0,63.7467476149176,3.54838709677419,,6.75265407151006,3.9
4497,390610249022,1393.0,4.02,,134141.0,320300.0,,0.0,A,0.970,0.0,79.1710945802338,3.21931589537223,,,3.9
4498,390610249023,1866.0,35.1,1128.0,71889.0,142300.0,24.4,0.8,B,0.897,10.0338218714769,44.4280442804428,2.77777777777778,,15.7576263406084,3.9
4499,390610249024,666.0,0.0,,133359.0,553600.0,,0.0,A,0.989,0.0,92.1282798833819,0.0,,,3.9
4500,390610249025,2176.0,0.0,,128456.0,325100.0,,0.0,A,0.981,0.0,76.6300366300366,3.32850940665702,,,3.9
4501,390610250011,1703.0,14.4,722.0,116875.0,266700.0,22.2,1.73,B,0.909,0.0,53.3007334963325,5.6,,6.55058823529412,5.7
4502,390610250012,635.0,21.36,,39196.0,135900.0,,1.56,C,0.591,9.54545454545455,36.3636363636364,11.3065326633166,,,5.7
4503,390610250013,2054.0,4.23,,85647.0,164000.0,,0.0,B,0.858,6.86149936467599,46.5492957746479,3.4106412005457,,,5.7
4504,390610250014,706.0,0.0,,89821.0,186600.0,,0.0,A,0.933,0.0,58.3482944344704,0.0,,,5.7
4505,390610250015,1076.0,41.64,1109.0,24886.0,122300.0,50.0,2.22,B,0.718,4.08163265306122,27.0866141732283,8.81458966565349,,40.6493610865547,5.7
4506,390610250021,919.0,4.29,,77353.0,146700.0,,0.0,B,0.865,0.0,45.1008645533141,9.5959595959596,,,6.5
4507,390610250022,1868.0,8.27,,93333.0,302200.0,,0.0,A,0.963,0.0,64.1686182669789,2.13333333333333,,,6.5
4508,390610250023,1553.0,5.42,,91094.0,166900.0,,0.0,B,0.896,0.0,26.6666666666667,0.0,,,6.5
4509,390610250024,705.0,23.32,1272.0,53094.0,127100.0,32.9,0.0,B,0.723,14.945652173913,40.2083333333333,4.79233226837061,,20.5446943157419,6.5
4510,390610250025,740.0,0.0,,79455.0,170800.0,,7.14,A,0.913,0.0,58.0530973451327,0.0,,,6.5
4511,390610250026,828.0,6.07,,80250.0,139700.0,,0.0,B,0.720,17.3913043478261,22.6168224299065,0.0,,,6.5
4512,390610251011,1241.0,5.53,,105125.0,260700.0,,0.0,A,0.973,0.0,58.7730061349693,5.76923076923077,,,2.7
4513,390610251012,3942.0,4.58,3074.0,139239.0,262800.0,18.3,2.5,A,0.977,1.91188694929343,70.5316031812474,0.0,,,2.7
4514,390610251021,983.0,5.8,,87321.0,179600.0,,0.0,A,0.916,15.3374233128834,42.7586206896552,0.0,,,5.1
4515,390610251022,1305.0,12.86,,97417.0,169200.0,,3.23,B,0.910,0.0,38.4431137724551,9.75609756097561,,,5.1
4516,390610251023,754.0,0.0,,85294.0,162200.0,,3.45,B,0.908,0.0,51.6245487364621,0.0,,,5.1
4517,390610251024,1925.0,57.3,1008.0,62156.0,245600.0,24.9,0.63,B,0.883,2.17687074829932,52.0306513409962,21.557719054242,,15.5801531630092,5.1
4518,390610251025,1582.0,14.97,,65491.0,169600.0,,0.0,B,0.894,0.0,50.0948766603416,14.9712092130518,,,5.1
4519,390610251026,1143.0,2.87,,97358.0,197200.0,,0.0,A,0.930,0.0,38.8888888888889,0.0,,,5.1
4520,390610251031,1117.0,3.76,,110556.0,234500.0,,4.65,A,0.978,0.0,61.614730878187,3.76344086021505,,,5.4
4521,390610251032,1754.0,43.73,726.0,50341.0,179500.0,48.7,0.76,B,0.695,3.90355912743972,36.8618618618619,13.5005973715651,,14.6600186726525,5.4
4522,390610251033,1839.0,43.59,935.0,69808.0,224700.0,22.5,0.56,A,0.920,0.0,53.8461538461538,0.0,,14.0442356176942,5.4
4523,390610251034,2152.0,12.21,1581.0,51458.0,171400.0,39.8,0.77,A,0.940,9.95850622406639,61.2926136363636,4.60829493087558,,30.1061059504839,5.4
4524,390610251041,1266.0,7.09,2227.0,150547.0,476300.0,17.4,0.0,A,0.980,10.0227790432802,64.947245017585,0.0,,13.7658007133985,4.1
4525,390610251042,748.0,4.74,,133125.0,561300.0,,0.0,A,0.985,5.2434456928839,73.6951983298539,0.0,,,4.1
4526,390610252001,1031.0,36.7,799.0,36875.0,111600.0,50.0,3.45,C,0.533,7.53968253968254,26.4411027568922,13.0901287553648,,21.9986440677966,9.3
4527,390610252002,748.0,42.78,647.0,45224.0,114000.0,23.5,0.62,C,0.343,26.6112266112266,37.0558375634518,4.53257790368272,,11.9140279497612,9.3
4528,390610252003,266.0,37.87,555.0,,115500.0,50.0,7.14,F,0.053,34.7490347490347,16.1157024793388,33.1360946745562,,,9.3
4529,390610252004,834.0,48.57,785.0,31687.0,82500.0,24.1,7.69,D,0.146,15.3846153846154,5.24193548387097,20.7792207792208,,23.2524379082905,9.3
4530,390610252005,1003.0,29.93,1031.0,41397.0,92300.0,36.4,5.38,D,0.287,28.1569965870307,9.84848484848485,16.8646080760095,,24.1466772954562,9.3
4531,390610253001,1287.0,52.08,647.0,46250.0,140500.0,31.6,2.38,C,0.367,3.47349177330896,15.625,13.0681818181818,,14.0627027027027,8.0
4532,390610253002,1309.0,73.51,605.0,23021.0,108600.0,29.2,5.92,D,0.216,7.38993710691824,15.5192532088681,28.5229202037351,,27.1578124321272,8.0
4533,390610253003,397.0,51.57,588.0,28359.0,91800.0,31.7,5.49,D,0.133,15.8490566037736,13.0,25.5605381165919,,24.542473288903,8.0
4534,390610254011,803.0,67.3,578.0,39087.0,122000.0,22.3,1.26,C,0.322,9.89247311827957,25.9057971014493,15.035799522673,,15.7187811804436,2.8
4535,390610254012,1094.0,52.07,640.0,47614.0,173600.0,31.3,3.18,C,0.612,4.74308300395257,40.3768506056528,6.84647302904564,,12.5005250556559,2.8
4536,390610254021,588.0,50.31,913.0,54565.0,134600.0,43.2,3.98,B,0.690,39.5085066162571,48.8222698072805,7.5,,12.9313662604233,4.2
4537,390610254022,594.0,54.65,735.0,23226.0,125400.0,50.0,2.87,C,0.509,8.75331564986737,32.4947589098532,37.5,,32.0330663911134,4.2
4538,390610254023,666.0,23.97,700.0,71384.0,160900.0,36.1,2.21,B,0.707,6.76470588235294,52.882703777336,5.36277602523659,,10.6914714782024,4.2
4539,390610254024,839.0,59.24,719.0,61404.0,173000.0,19.1,0.0,C,0.622,4.46247464503043,35.6083086053413,9.55414012738854,,9.08735587258159,4.2
4540,390610255001,976.0,72.14,582.0,33257.0,111500.0,30.7,4.87,D,0.297,12.2262773722628,17.3784977908689,15.8004158004158,,19.0155455994227,6.0
4541,390610255002,1411.0,56.96,704.0,43750.0,86500.0,24.2,7.33,D,0.316,17.7679882525698,26.9512195121951,17.6785714285714,,15.9085714285714,6.0
4542,390610255003,824.0,51.46,613.0,45893.0,75800.0,23.5,7.43,D,0.183,7.20720720720721,4.19287211740042,36.2459546925566,,13.3353670494411,6.0
4543,390610255004,1406.0,51.27,850.0,24028.0,76600.0,50.0,2.47,D,0.180,14.1176470588235,23.5042735042735,29.5499021526419,,27.4679540536041,6.0
4544,390610256001,519.0,20.24,847.0,50078.0,168900.0,50.0,3.39,C,0.624,19.5439739413681,22.976501305483,5.66801619433198,,15.6955149966053,4.3
4545,390610256002,581.0,60.48,625.0,41914.0,160100.0,31.2,5.34,D,0.319,19.8347107438017,55.688622754491,0.0,,15.9755690222837,4.3
4546,390610256003,877.0,88.42,586.0,18715.0,186000.0,39.8,1.62,C,0.462,0.0,24.5341614906832,15.4385964912281,,35.7787870691958,4.3
4547,390610256004,1263.0,40.32,788.0,43710.0,100900.0,23.9,5.32,C,0.424,15.1051625239006,22.8,12.6126126126126,,16.4447494852437,4.3
4548,390610257001,1179.0,51.39,568.0,23083.0,67400.0,50.0,5.88,F,0.055,21.1764705882353,2.15384615384615,35.5163727959698,,22.7700038989733,22.7
4549,390610257002,493.0,69.38,694.0,29844.0,50000.0,50.0,4.95,F,0.071,26.6666666666667,6.99088145896657,51.1961722488038,,19.622034579815,22.7
4550,390610257003,279.0,45.24,428.0,28000.0,54500.0,21.8,10.69,F,0.071,21.8604651162791,1.953125,17.8571428571429,,18.3428571428571,22.7
4551,390610258001,656.0,23.1,662.0,47321.0,88500.0,28.9,1.89,D,0.231,18.0473372781065,14.2553191489362,19.4945848375451,,15.5195367807105,9.1
4552,390610258002,1002.0,37.05,786.0,35682.0,95400.0,34.6,2.51,C,0.354,25.5499153976311,15.0887573964497,8.40909090909091,,19.3711114847822,9.1
4553,390610258003,860.0,52.14,630.0,52670.0,90000.0,22.1,2.08,D,0.183,6.4,7.48407643312102,32.7635327635328,,12.0751851148661,9.1
4554,390610258004,808.0,41.61,909.0,61842.0,111100.0,18.0,0.0,C,0.438,10.1639344262295,26.6393442622951,25.1824817518248,,12.7292131561075,9.1
4555,390610258005,1032.0,60.34,742.0,49511.0,97400.0,27.6,2.37,C,0.381,5.61497326203209,15.0501672240803,23.7960339943343,,15.9964452343924,9.1
4556,390610260011,1969.0,3.3,,94025.0,208000.0,,0.0,A,0.950,0.0,29.4071762870515,1.41287284144427,,,1.9
4557,390610260012,1001.0,12.68,,76250.0,217800.0,,0.0,A,0.928,1.6548463356974,26.605504587156,0.0,,,1.9
4558,390610260013,2183.0,1.87,,95170.0,185000.0,,6.78,A,0.954,2.734375,30.7185234014502,4.01606425702811,,,1.9
4559,390610260021,716.0,15.29,950.0,36786.0,,45.0,10.53,C,0.430,9.77011494252874,16.1735700197239,14.3312101910828,,21.366824335345,4.5
4560,390610260022,1625.0,8.22,,80694.0,151000.0,17.5,2.58,B,0.855,6.11353711790393,31.7346123101519,9.45736434108527,,,4.5
4561,390610260023,1216.0,4.96,,72105.0,179800.0,,9.38,A,0.921,0.0,24.5654692931634,6.89655172413793,,,4.5
4562,390610260024,1378.0,83.94,757.0,41250.0,227500.0,23.6,2.4,C,0.499,16.984126984127,11.6707616707617,13.5755258126195,,18.6472727272727,4.5
4563,390610261011,1392.0,46.31,845.0,51838.0,117300.0,19.6,4.42,C,0.578,0.0,1.82054616384915,8.50661625708885,,14.9542806435433,2.9
4564,390610261012,661.0,59.12,546.0,28185.0,117600.0,36.7,0.82,D,0.208,9.86842105263158,8.0,20.6812652068127,,20.2660989888238,2.9
4565,390610261013,743.0,3.49,,57146.0,108800.0,,0.0,C,0.623,0.0,6.04288499025341,3.80952380952381,,,2.9
4566,390610261014,2820.0,33.17,706.0,53516.0,143600.0,35.1,3.62,C,0.547,15.1556156968877,26.752859273993,13.6476426799007,,13.2745347185888,2.9
4567,390610261015,2144.0,5.49,,61172.0,139400.0,,0.0,B,0.851,1.75202156334232,37.76,11.9341563786008,,,2.9
4568,390610261021,1315.0,1.78,,47656.0,64800.0,,5.56,C,0.530,6.73234811165846,17.8356713426854,2.49554367201426,,,4.0
4569,390610261022,705.0,16.73,850.0,71250.0,103300.0,13.1,2.78,B,0.826,0.0,27.061310782241,2.97397769516729,,12.2105263157895,4.0
4570,390610261023,1066.0,20.57,1026.0,49643.0,13800.0,20.2,3.13,C,0.500,26.7175572519084,8.22784810126582,13.0208333333333,,18.2986523779788,4.0
4571,390610262001,635.0,14.64,448.0,16161.0,9999.0,50.0,6.1,F,0.042,11.8081180811808,1.13314447592068,56.4853556485356,,,6.3
4572,390610262002,940.0,45.71,646.0,49632.0,57600.0,15.6,2.34,D,0.138,4.4973544973545,0.644122383252818,23.5457063711911,,12.0406189555126,6.3
4573,390610263001,157.0,100.0,,,,,100.0,B,0.898,0.0,10.3448275862069,0.0,,,44.3
4574,390610263002,820.0,83.87,543.0,12708.0,,37.5,8.27,F,0.024,34.965034965035,1.81347150259067,62.3655913978495,,37.5826251180359,44.3
4575,390610264001,1108.0,100.0,546.0,18125.0,,30.8,2.43,C,0.353,4.8728813559322,9.96677740863787,55.456570155902,,30.72,6.1
4576,390610264002,926.0,84.2,420.0,13194.0,168000.0,39.4,2.28,B,0.691,1.96078431372549,23.6974789915966,37.4,,27.3760800363802,6.1
4577,390610264003,312.0,45.75,807.0,38295.0,157400.0,29.1,1.52,C,0.484,17.1521035598706,38.2575757575758,30.188679245283,,18.018018018018,6.1
4578,390610265001,865.0,93.07,208.0,9032.0,229300.0,27.6,8.28,C,0.434,6.61157024793388,15.3100775193798,65.4867256637168,,27.6350752878654,11.6
4579,390610265002,1596.0,81.6,1376.0,90709.0,407800.0,19.7,0.82,A,0.949,6.7986230636833,76.0147601476015,1.33460438512869,,16.9068118929764,11.6
4580,390610266001,584.0,29.58,1716.0,111875.0,455700.0,27.5,4.05,A,0.989,7.33137829912024,71.7307692307692,5.78778135048232,,15.3814525139665,5.0
4581,390610266002,506.0,34.87,930.0,35568.0,107500.0,43.5,2.15,D,0.307,29.0909090909091,30.0353356890459,22.5641025641026,,19.5344129554656,5.0
4582,390610266003,400.0,69.63,763.0,42125.0,237500.0,21.5,1.12,C,0.524,29.7794117647059,44.043321299639,12.0418848167539,,17.0350148367953,5.0
4583,390610267001,829.0,51.64,742.0,21806.0,57500.0,50.0,7.37,F,0.070,34.2105263157895,5.79064587973274,41.4545454545455,,33.5687425479226,23.5
4584,390610267002,806.0,82.61,546.0,13042.0,92200.0,34.6,9.52,F,0.050,42.1597633136095,10.5050505050505,49.616368286445,,39.656494402699,23.5
4585,390610268001,1599.0,61.11,1231.0,81402.0,453600.0,23.2,0.29,A,0.941,12.3104371097235,82.4644549763033,0.411522633744856,,15.7735682169971,0.9
4586,390610269001,665.0,73.27,769.0,24028.0,115900.0,50.0,4.81,D,0.148,49.5348837209302,10.5413105413105,36.405529953917,,25.2205759946729,32.1
4587,390610269002,563.0,98.29,242.0,9569.0,,29.1,11.95,F,0.019,27.4822695035461,1.72786177105832,50.8557457212714,,29.7209739784722,32.1
4588,390610269003,425.0,51.44,519.0,9531.0,63900.0,50.0,6.36,F,0.039,52.073732718894,15.5844155844156,52.8846153846154,,36.2606232294618,32.1
4589,390610269004,165.0,65.22,,,,,3.03,F,0.018,72.0183486238532,19.8198198198198,36.9565217391304,,,32.1
4590,390610270001,1594.0,84.24,417.0,9350.0,70800.0,44.0,8.46,F,0.023,28.5856573705179,9.75323149236193,55.6485355648536,,38.5026737967914,26.2
4591,390610270002,670.0,70.37,517.0,20043.0,62500.0,45.0,2.03,F,0.088,37.3417721518987,18.494271685761,21.2121212121212,,25.86439155815,26.2
4592,390610270003,898.0,61.87,758.0,16354.0,,50.0,9.78,F,0.032,35.5603448275862,8.18363273453094,46.1538461538462,,44.1726794667971,26.2
4593,390610270004,479.0,77.38,552.0,23750.0,,24.3,7.96,F,0.083,0.0,3.3457249070632,44.6428571428571,,,26.2
4594,390610271001,1316.0,28.66,681.0,50938.0,105400.0,44.3,6.57,C,0.385,14.520202020202,31.1700182815357,8.12407680945347,,14.2055047312419,15.4
4595,390610271002,1058.0,100.0,313.0,11391.0,,30.5,4.48,F,0.034,21.3114754098361,6.11413043478261,60.1190476190476,,30.2343955754543,15.4
4596,390610271003,867.0,95.1,458.0,8269.0,,43.3,8.02,D,0.104,0.0,6.82492581602374,34.9673202614379,,58.773733220462,15.4
4597,390610271004,657.0,72.81,693.0,18333.0,89000.0,46.2,1.46,D,0.169,15.7894736842105,16.0401002506266,33.75,,33.2515136638848,15.4
4598,390610272001,1045.0,59.77,780.0,25821.0,81900.0,32.8,10.87,D,0.126,26.7634854771784,11.0497237569061,29.7450424929178,,25.0958522133147,23.3
4599,390610272002,592.0,76.26,821.0,33333.0,,30.0,16.0,D,0.124,49.4897959183673,6.74157303370786,46.969696969697,,19.80019800198,23.3
4600,390610272003,755.0,82.6,330.0,11667.0,41200.0,34.1,5.47,F,0.021,26.8686868686869,2.86343612334802,70.9944751381215,,20.0565698122911,23.3
4601,390610273001,295.0,14.93,1125.0,66071.0,122500.0,17.0,0.0,C,0.529,8.92857142857143,28.968253968254,3.73134328358209,,17.2541659729685,3.7
4602,390610273002,1166.0,3.91,2750.0,131250.0,573400.0,25.0,4.55,A,0.963,7.90816326530612,83.4067547723935,0.837988826815642,,25.1428571428571,3.7
4603,390610273003,1164.0,5.56,1975.0,130833.0,400000.0,13.7,0.0,A,0.970,0.0,79.700272479564,0.757575757575758,,17.1057760656715,3.7
4604,390610274001,860.0,30.12,625.0,46107.0,86300.0,19.9,5.22,D,0.230,5.81395348837209,8.24891461649783,2.46913580246914,,11.6598347322532,11.8
4605,390610274002,1006.0,51.24,495.0,27222.0,81100.0,39.5,3.3,F,0.070,24.7278382581649,4.51237263464338,28.9256198347107,,20.0132245977518,11.8
4606,390610274003,947.0,61.13,859.0,38750.0,73400.0,27.6,9.5,D,0.212,10.7655502392345,4.66237942122186,20.3753351206434,,18.5806451612903,11.8
4607,390610274004,1560.0,73.83,608.0,27313.0,65000.0,32.2,6.22,D,0.107,17.3134328358209,3.88571428571429,27.2563176895307,,21.8796909896386,11.8
4608,390630001001,1044.0,13.27,546.0,49904.0,106700.0,25.1,1.47,C,0.373,2.16346153846154,15.7258064516129,11.0565110565111,,8.03142032702789,3.4
4609,390630001002,1875.0,18.49,447.0,37220.0,71400.0,32.3,1.49,D,0.255,8.24644549763033,16.3540885221305,14.4527098831031,,11.7356260075228,3.4
4610,390630001003,1172.0,20.21,754.0,36694.0,72800.0,24.8,4.13,D,0.251,19.4352159468439,12.6760563380282,15.2577319587629,,14.062244508639,3.4
4611,390630002001,810.0,8.45,791.0,60972.0,147400.0,28.2,1.89,B,0.744,12.0512820512821,29.92,0.583090379008746,,10.8246408187365,2.2
